,Unnamed: 0.1,Unnamed: 0,organization name,facility name,tipo,direccion,latitud,longitud,estado,municipio,geometry,fuente,region
385,385,385,Misión con Migrantes y Refugiados,SMR Scalabrin,Albergue y Alimentacion,"Constantino 251, Col. Vallejo, Del. Gustavo A. Madero C.P 07870",19.4673105,-99.1331631,D.F.,Gustavo A. Madero,POINT (-99.1331631 19.4673105),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
386,386,386,,Unidad Delegacional Gustavo A. Madero,Institucion publica / Educacion y Empleo,"Calle 5 de Febrero y Vicente Villada, Col. La Villa, Delegación Gustavo A. Madero, C.P. 07050.",19.4825056,-99.1143574,D.F.,Gustavo A. Madero,POINT (-99.1143574 19.4825056),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
387,387,387,,CAIM UNACARI,"Mujer, Niñez y Juventud","Periférico Oriente 15 Col. Los Naranjos Hermosillo, Sonora. C.P. 83060",29.0846622,-110.9253213,Sonora,Hermosillo,POINT (-110.9253213 29.0846622),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
388,388,388,,"Casa Esperanza para Niños, I.A.P.","Mujer, Niñez y Juventud","Romulo Córdova y Cuauhtémoc s/n, San Pedro el Saucito, Hermosillo, Sonora.",29.1690512,-110.8803405,Sonora,Hermosillo,POINT (-110.8803405 29.1690512),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
389,389,389,,"Casa Guadalupe Libre, I. A. P","Mujer, Niñez y Juventud","Blvd. García Morales Km 6, Col. Quinta Emilia, Hermosillo, Sonora. CP 83220",29.092357,-111.0365389,Sonora,Hermosillo,POINT (-111.0365389 29.092357),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
390,390,390,,Comisión Estatal de Derechos Humanos de Sonora,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Blvd. Luis Encinas Esq. Blvd. Solidaridad, Col. Choyal, C.P. 83130, Hermosillo Sonora",29.094326,-110.9918,Sonora,Hermosillo,POINT (-110.9918 29.094326),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
391,391,391,,Cruz Roja Estatal Sonora,Salud,"Blvd. Carlos Quintero Arce Sur 24C, Col. Valle Grande C.P.83247, Hermosillo",29.0780126,-111.0071703,Sonora,Hermosillo,POINT (-111.0071703 29.0780126),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
392,392,392,,DIF Estatal Sonora,"Mujer, Niñez y Juventud","Blvd. Luis Encinas s/n, Col. San Benito, C.P. 83191, Hermosillo, Son.",29.0879029,-110.9645486,Sonora,Hermosillo,POINT (-110.9645486 29.0879029),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
393,393,393,,Dirección General de Atención a Migrantes Internacionales,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Priv. del Razo 16, Col. del Razo C.P.83070, Hermosillo, Son.",29.0771722,-110.9422112,Sonora,Hermosillo,POINT (-110.9422112 29.0771722),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
394,394,394,,Hogar Temporal para Menores en Situación de Calle JINESEKI,"Mujer, Niñez y Juventud","Av. Ley Federal del Trabajo 160 Col. Bugambilia, Hermosillo, Sonora. C.P. 83150",29.1204962,-110.9632025,Sonora,Hermosillo,POINT (-110.9632025 29.1204962),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
395,395,395,Comedor y Dispensario,San Luis Gonzaga,Albergue y Alimentacion,"Cayaco 12, Ejido La Victoria Punta Bella C.P.  83304",29.125295,-110.8925458,Sonora,Hermosillo,POINT (-110.8925458 29.125295),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
396,396,396,,Subsecretaría de Promoción del Empleo y Productividad de Sonora,Institucion publica / Educacion y Empleo,"Centro de Gobierno, Edif. Sonora Sur, 3er. Nivel, Lado Sur entre Comonfort y Blvd. Paseo Río Sonora s/n, Col. Villa de Seris, Hermosillo, Sonora, C.P. 83280",29.0729673,-110.9559192,Sonora,Hermosillo,POINT (-110.9559192 29.0729673),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
397,397,397,,Unidad Regional Hermosillo,Institucion publica / Educacion y Empleo,"Centro de Gobierno, Calle Ignacio Comonfort, Local No. 8, entre Av. Cultura y Paseo Río Sonora s/n, Col. Villa de Seris, Hermosillo, Sonora, C.P. 83280.",29.0670263,-110.9601408,Sonora,Hermosillo,POINT (-110.9601408 29.0670263),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
398,398,398,,"“Ciudad de los Niños” Comisión de Protección y Asistencia del Menor, A. C.","Mujer, Niñez y Juventud","Blvd. Cimarrón oriente final s/n, Col. Las Diligencias, Hermosillo, Sonora.",29.0057735,-110.9207534,Sonora,Hermosillo,POINT (-110.9207534 29.0057735),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
399,399,399,,Unidad Regional Mixteca,Institucion publica / Educacion y Empleo,"Calle Micaela Galindo No. 14, Col. Centro, Huajuapan de León, Oaxaca, C.P. 69000.",17.8054478,-97.7774665,Oaxaca,Heroica Ciudad de Huajuapan,POINT (-97.7774665 17.8054478),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
400,400,400,,Unidad Regional Hidalgo del Parra,Institucion publica / Educacion y Empleo,"Av. Pedro de Lille No. 17-B, Col. Centro, Hidalgo del Parral, Chihuahua, C.P. 33800.",26.9264831,-105.6516324,Chihuahua,Hidalgo del Parral,POINT (-105.6516324 26.9264831),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
401,401,401,Albergue,Jesús El Buen Pastor del Pobre y el Migrante,Albergue y Alimentacion,Entronque a Raymundo Enr[iquez a 500 metros C.P. 30820,14.9322428,-92.396174,Chiapas,Huehuetan,POINT (-92.396174 14.9322428),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
402,402,402,,Aeropuerto de Puebla,Transporte,no disponible,19.1639189,-98.3761404,Puebla,Huejotzingo,POINT (-98.3761404 19.1639189),OIM Directorio Virtual Servicios,Centro
403,403,403,Comedor,"Casa de Paso del Migrante, A.C.",Albergue y Alimentacion,"Av. Galeana 9-A, Col. Centro C.P. 30640",15.1446472,-92.4678327,Chiapas,Huixtla,POINT (-92.4678327 15.1446472),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
404,404,404,,Dirección de Atención a Migrantes del Ayuntamiento de Huixtla,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Calle Iturbide Poniente s/n, entre Av. Independencia y Galeana Sur, , Huixtla, Chiapas, C.P.30640",15.135459,-92.469724,Chiapas,Huixtla,POINT (-92.469724 15.135459),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
405,405,405,,Unidad Regional Iguala,Institucion publica / Educacion y Empleo,"Emiliano Zapata No. 16, 2º. Piso, Col. Centro, Iguala de la Independencia, Guerrero, C.P. 40000.",18.3454631,-99.537882,Guerrero,Iguala de la Independencia,POINT (-99.537882 18.3454631),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
406,406,406,,Unidad Regional Irapuato,Institucion publica / Educacion y Empleo,"Paseo de las Fresas No. 74, Col. Jardines de Irapuato, Irapuato, Guanajuato, C.P. 36500.",20.6858176,-101.3548037,Guanajuato,Irapuato,POINT (-101.3548037 20.6858176),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
407,407,407,,Unidad Regional Ixtapaluca,Institucion publica / Educacion y Empleo,"Calle Municipio Libre S/N, a un costado del Auditorio Municipal Benito Juárez, Col. Centro, Ixtapaluca, Estado de México, C.P. 56150.",19.3131919,-98.8846409,Mexico,Ixtapaluca,POINT (-98.8846409 19.3131919),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
408,408,408,Albergue,Obsidiana,Albergue y Alimentacion,"Calle Amado Nervo 164A, Col. Everardo Peña Navarro C.P. 63940",21.0409524,-104.3719173,Nayarit,Ixtlan del Rio,POINT (-104.3719173 21.0409524),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
409,409,409,,Fortaleza IAP,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,19.3847497,-99.1245454,D.F.,Iztacalco,POINT (-99.1245454 19.3847497),OIM Directorio Virtual Servicios,
410,410,410,,La Panza Es Primero,Albergue y Alimentacion,no disponible,19.3950474,-99.1018578,D.F.,Iztacalco,POINT (-99.1018578 19.3950474),OIM Directorio Virtual Servicios,
411,411,411,,Unidad Delegacional Iztacalco,Institucion publica / Educacion y Empleo,"Añil y Río Churubusco s/n, Col. Granjas México, Delegación Iztacalco, C.P. 08400.",19.3956042,-99.0966787,D.F.,Iztacalco,POINT (-99.0966787 19.3956042),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
412,412,412,,Agencias del Ministerio Público Especializada en Delitos Sexuales,"Mujer, Niñez y Juventud",no disponible,19.3819229,-99.0410315,D.F.,Iztapalapa,POINT (-99.0410315 19.3819229),OIM Directorio Virtual Servicios,
413,413,413,,Centro de Justicia para las Mujeres de la Ciudad de M√©xico -¬†Iztapalapa ,"Mujer, Niñez y Juventud",no disponible,19.3430274,-98.9967294,D.F.,Iztapalapa,POINT (-98.9967294 19.3430274),OIM Directorio Virtual Servicios,
414,414,414,,"Clínica Especializada Condesa-Iztapalapa ""Dr. Jaime Sepúlveda Amor"" (CECI)",Salud,no disponible,19.3568424,-99.0511908,D.F.,Iztapalapa,POINT (-99.0511908 19.3568424),OIM Directorio Virtual Servicios,
415,415,415,Albergue “Niños del Futuro”,El Buen Samaritano,Albergue y Alimentacion,"Calle Iztapalapa 36, Col. Azteca C.P. 30786",19.342083,-99.0532159,D.F.,Iztapalapa,POINT (-99.0532159 19.342083),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
416,416,416,,INM - Estación Migratoria - Las Agujas,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,19.3162704,-99.0832561,D.F.,Iztapalapa,POINT (-99.0832561 19.3162704),OIM Directorio Virtual Servicios,
417,417,417,,Unidad Delegacional Iztapalapa,Institucion publica / Educacion y Empleo,"Calle Ayuntamiento y Aldama s/n, Col. Barrio San Lucas, Delegación Iztapalapa, C.P. 09000.",19.3577211,-99.0932797,D.F.,Iztapalapa,POINT (-99.0932797 19.3577211),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
418,418,418,,Instituto Nacional de Migración¬†,Institucion publica / Educacion y Empleo,no disponible,21.9400366,-102.3264611,Aguascalientes,Jesus Maria,POINT (-102.3264611 21.9400366),OIM Directorio Virtual Servicios,Centro
419,419,419,,Unidad Regional Jesús María,Institucion publica / Educacion y Empleo,"Calle María del Carmen Briseño No.302, Col. Benigno Chávez, Jesús María, Aguascalientes, C.P. 20920",21.9568063,-102.3419469,Aguascalientes,Jesus Maria,POINT (-102.3419469 21.9568063),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
420,420,420,,Unidad Regional Jojutla,Institucion publica / Educacion y Empleo,"Blvd. Benito Juárez s/n, Unidad Cultural Deportiva “La Perseverancia”, Col. Cuauhtémoc, Jojutla, Morelos, C.P. 62900",18.6232677,-99.1833294,Morelos,Jojutla,POINT (-99.1833294 18.6232677),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
421,421,421,,Unidad Regional Zihuatanejo,Institucion publica / Educacion y Empleo,"Av. Morelos s/n (a un costado del Centro Social), Col. Centro, Zihuatanejo de Azueta, Guerrero, C.P. 40880.",17.6481052,-101.5509502,Guerrero,Jose Azueta,POINT (-101.5509502 17.6481052),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
422,422,422,,"(CAPASITS) Centro Ambulatorio para la Prevención y Atención del Sida e
Infecciones de Transmisión Sexual¬†",Salud,no disponible,31.7370169,-106.4528323,Chihuahua,Juarez,POINT (-106.4528323 31.7370169),OIM Directorio Virtual Servicios,Centro
423,423,423,,"(COESPO/CAIM) Consejo Estatal de
Población/ Centro de Atención a
Migrantes","Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,31.7463729,-106.4862424,Chihuahua,Juarez,POINT (-106.4862424 31.7463729),OIM Directorio Virtual Servicios,Centro
424,424,424,,"(DHIA) Derechos Humanos Integrales
 en Acción A.C","Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,31.7443272,-106.4845033,Chihuahua,Juarez,POINT (-106.4845033 31.7443272),OIM Directorio Virtual Servicios,Centro
425,425,425,,(HIAS) Hebrew Immigrant Aid Society,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,31.7415452,-106.4457926,Chihuahua,Juarez,POINT (-106.4457926 31.7415452),OIM Directorio Virtual Servicios,Centro
426,426,426,,"(IFDP) Instituto Federal de Defensoría
Pública","Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,31.6671011,-106.4267678,Chihuahua,Juarez,POINT (-106.4267678 31.6671011),OIM Directorio Virtual Servicios,Centro
427,427,427,,Aeropuerto Internacional de Ciudad Juárez,Transporte,no disponible,31.635723,-106.435702,Chihuahua,Juarez,POINT (-106.435702 31.635723),OIM Directorio Virtual Servicios,Centro
428,428,428,,Bolsa de Empleo de Juárez,Institucion publica / Educacion y Empleo,no disponible,25.6462183,-100.0909289,Nuevo Leon,Juarez,POINT (-100.0909289 25.6462183),OIM Directorio Virtual Servicios,Golfo
429,429,429,,Central de Autobuses Ciudad Juarez,Transporte,no disponible,31.6922602,-106.4373521,Chihuahua,Juarez,POINT (-106.4373521 31.6922602),OIM Directorio Virtual Servicios,Centro
430,430,430,,Centro Comunitario Arboledas De Los Naranjos,Compras / Cultura y Recreacion,no disponible,25.6285945,-100.1677079,Nuevo Leon,Juarez,POINT (-100.1677079 25.6285945),OIM Directorio Virtual Servicios,Golfo
431,431,431,,Centro Comunitario Los Encinos,Compras / Cultura y Recreacion,no disponible,25.6437424,-100.117581,Nuevo Leon,Juarez,POINT (-100.117581 25.6437424),OIM Directorio Virtual Servicios,Golfo
432,432,432,,Centro Comunitario Monte Kristal,Compras / Cultura y Recreacion,no disponible,25.6189072,-100.14598,Nuevo Leon,Juarez,POINT (-100.14598 25.6189072),OIM Directorio Virtual Servicios,Golfo
433,433,433,,Centro Comunitario Tierra Propia,Compras / Cultura y Recreacion,no disponible,25.6415598,-100.1897837,Nuevo Leon,Juarez,POINT (-100.1897837 25.6415598),OIM Directorio Virtual Servicios,Golfo
434,434,434,,Centro de Justicia para las Mujeres,"Mujer, Niñez y Juventud",no disponible,31.7166914,-106.4740338,Chihuahua,Juarez,POINT (-106.4740338 31.7166914),OIM Directorio Virtual Servicios,Centro
435,435,435,,"Centros de Servicios Comunitarios
Integrados del Estado","Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,31.68701,-106.4262384,Chihuahua,Juarez,POINT (-106.4262384 31.68701),OIM Directorio Virtual Servicios,Centro
436,436,436,,Comision Nacional De Los Derechos Humanos,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,31.7267717,-106.434451,Chihuahua,Juarez,POINT (-106.434451 31.7267717),OIM Directorio Virtual Servicios,Centro
437,437,437,,Comisión Estatal de los Derechos Humanos,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,31.7318124,-106.4469876,Chihuahua,Juarez,POINT (-106.4469876 31.7318124),OIM Directorio Virtual Servicios,Centro
438,438,438,,"Consulado de la República de
El Salvador¬†",Consulados,no disponible,31.7466729,-106.4530285,Chihuahua,Juarez,POINT (-106.4530285 31.7466729),OIM Directorio Virtual Servicios,Centro
439,439,439,,Cruz Roja Mexicana,Salud,no disponible,31.74107,-106.4474724,Chihuahua,Juarez,POINT (-106.4474724 31.74107),OIM Directorio Virtual Servicios,Centro
440,440,440,,DIF Municipal Ciudad Juárez,"Mujer, Niñez y Juventud",no disponible,31.7514626,-106.4545877,Chihuahua,Juarez,POINT (-106.4545877 31.7514626),OIM Directorio Virtual Servicios,Centro
441,441,441,,"Dirección Municipal de Derechos
Humanos","Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,31.74652,-106.485,Chihuahua,Juarez,POINT (-106.485 31.74652),OIM Directorio Virtual Servicios,Centro
442,442,442,,Fiscalia General del Estado de Chihuahua Zona Norte,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,31.711959,-106.461768,Chihuahua,Juarez,POINT (-106.461768 31.711959),OIM Directorio Virtual Servicios,Centro
443,443,443,,"Fiscalía Especializada en Atención a
Mujeres Víctimas del Delito por
Razones de G√©nero.","Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,31.7169675,-106.474066,Chihuahua,Juarez,POINT (-106.474066 31.7169675),OIM Directorio Virtual Servicios,Centro
444,444,444,,Hospital General,Salud,no disponible,31.7380543,-106.4562579,Chihuahua,Juarez,POINT (-106.4562579 31.7380543),OIM Directorio Virtual Servicios,Centro
445,445,445,,Hospital de la Mujer,Salud,no disponible,31.7368422,-106.4527362,Chihuahua,Juarez,POINT (-106.4527362 31.7368422),OIM Directorio Virtual Servicios,Centro
446,446,446,,Instituto Chihuahuense de la Mujer | (CAVIM) Centro de Atención a la Violencia Contra Las Mujeres,"Mujer, Niñez y Juventud",no disponible,31.7384015,-106.4729463,Chihuahua,Juarez,POINT (-106.4729463 31.7384015),OIM Directorio Virtual Servicios,Centro
447,447,447,,Instituto Municipal de las Mujeres,"Mujer, Niñez y Juventud",no disponible,31.7385499,-106.4833167,Chihuahua,Juarez,POINT (-106.4833167 31.7385499),OIM Directorio Virtual Servicios,Centro
448,448,448,,Instituto Nacional de Migración,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,31.7620471,-106.453061,Chihuahua,Juarez,POINT (-106.453061 31.7620471),OIM Directorio Virtual Servicios,Centro
449,449,449,,"Instituto de la Juventud y el Deporte de Juarez Nuevo León
","Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,25.6163717,-100.154479,Nuevo Leon,Juarez,POINT (-100.154479 25.6163717),OIM Directorio Virtual Servicios,Golfo
450,450,450,Casa del Migrante,"Juárez, A.C.",Albergue y Alimentacion,"Neptuno 1855, Col. Satélite C.P. 32540",31.684635,-106.370663,Chihuahua,Juarez,POINT (-106.370663 31.684635),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
451,451,451,,México Mi Hogar,"Mujer, Niñez y Juventud","Bolivia 605 Nte. Col. Hidalgo Ciudad Juárez, Chihuahua.",31.743113,-106.4719087,Chihuahua,Juarez,POINT (-106.4719087 31.743113),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
