Fiscal Year,Month Grouping,Month (abbv),Component,Demographic,Citizenship Grouping,Title of Authority,Encounter Type,Encounter Count
2021,FYTD,JAN,U.S. Border Patrol,FMUA,Mexico,Title 8,Apprehensions,129
2021,FYTD,JAN,U.S. Border Patrol,FMUA,Other,Title 42,Expulsions,1139
2021,FYTD,JAN,U.S. Border Patrol,FMUA,Other,Title 8,Apprehensions,1599
2021,FYTD,JAN,U.S. Border Patrol,Single Adults,El Salvador,Title 42,Expulsions,2535
2021,FYTD,JAN,U.S. Border Patrol,Single Adults,El Salvador,Title 8,Apprehensions,108
2021,FYTD,JAN,U.S. Border Patrol,Single Adults,Guatemala,Title 42,Expulsions,9750
2021,FYTD,JAN,U.S. Border Patrol,Single Adults,Guatemala,Title 8,Apprehensions,294
2021,FYTD,JAN,U.S. Border Patrol,Single Adults,Honduras,Title 42,Expulsions,7798
2021,FYTD,JAN,U.S. Border Patrol,Single Adults,Honduras,Title 8,Apprehensions,262
2021,FYTD,JAN,U.S. Border Patrol,Single Adults,Mexico,Title 42,Expulsions,33450
2021,FYTD,JAN,U.S. Border Patrol,Single Adults,Mexico,Title 8,Apprehensions,2006
2021,FYTD,JAN,U.S. Border Patrol,Single Adults,Other,Title 42,Expulsions,4432
2021,FYTD,JAN,U.S. Border Patrol,Single Adults,Other,Title 8,Apprehensions,1927
2021,FYTD,JAN,U.S. Border Patrol,UC / Single Minors,El Salvador,Title 8,Apprehensions,386
2021,FYTD,JAN,U.S. Border Patrol,UC / Single Minors,Guatemala,Title 8,Apprehensions,2066
2021,FYTD,JAN,U.S. Border Patrol,UC / Single Minors,Honduras,Title 8,Apprehensions,1141
2021,FYTD,JAN,U.S. Border Patrol,UC / Single Minors,Mexico,Title 42,Expulsions,18
2021,FYTD,JAN,U.S. Border Patrol,UC / Single Minors,Mexico,Title 8,Apprehensions,1757
2021,FYTD,JAN,U.S. Border Patrol,UC / Single Minors,Other,Title 8,Apprehensions,320
2021,FYTD,JUL,Office of Field Operations,Accompanied Minors,El Salvador,Title 42,Expulsions,3
2021,FYTD,JUL,Office of Field Operations,Accompanied Minors,Guatemala,Title 42,Expulsions,3
2021,FYTD,JUL,Office of Field Operations,Accompanied Minors,Honduras,Title 42,Expulsions,11
2021,FYTD,JUL,Office of Field Operations,Accompanied Minors,Mexico,Title 42,Expulsions,244
2021,FYTD,JUL,Office of Field Operations,Accompanied Minors,Mexico,Title 8,Inadmissibles,27
2021,FYTD,JUL,Office of Field Operations,Accompanied Minors,Other,Title 42,Expulsions,16
2021,FYTD,JUL,Office of Field Operations,Accompanied Minors,Other,Title 8,Inadmissibles,1
2021,FYTD,JUL,Office of Field Operations,FMUA,El Salvador,Title 8,Inadmissibles,408
2021,FYTD,JUL,Office of Field Operations,FMUA,Guatemala,Title 8,Inadmissibles,606
2021,FYTD,JUL,Office of Field Operations,FMUA,Honduras,Title 8,Inadmissibles,2057
2021,FYTD,JUL,Office of Field Operations,FMUA,Mexico,Title 8,Inadmissibles,3190
2021,FYTD,JUL,Office of Field Operations,FMUA,Other,Title 8,Inadmissibles,666
2021,FYTD,JUL,Office of Field Operations,Single Adults,El Salvador,Title 42,Expulsions,18
2021,FYTD,JUL,Office of Field Operations,Single Adults,El Salvador,Title 8,Inadmissibles,130
2021,FYTD,JUL,Office of Field Operations,Single Adults,Guatemala,Title 42,Expulsions,36
2021,FYTD,JUL,Office of Field Operations,Single Adults,Guatemala,Title 8,Inadmissibles,138
2021,FYTD,JUL,Office of Field Operations,Single Adults,Honduras,Title 42,Expulsions,39
2021,FYTD,JUL,Office of Field Operations,Single Adults,Honduras,Title 8,Inadmissibles,570
2021,FYTD,JUL,Office of Field Operations,Single Adults,Mexico,Title 42,Expulsions,1585
2021,FYTD,JUL,Office of Field Operations,Single Adults,Mexico,Title 8,Inadmissibles,1694
2021,FYTD,JUL,Office of Field Operations,Single Adults,Other,Title 42,Expulsions,82
2021,FYTD,JUL,Office of Field Operations,Single Adults,Other,Title 8,Inadmissibles,1138
2021,FYTD,JUL,Office of Field Operations,UC / Single Minors,El Salvador,Title 8,Inadmissibles,3
2021,FYTD,JUL,Office of Field Operations,UC / Single Minors,Guatemala,Title 8,Inadmissibles,11
2021,FYTD,JUL,Office of Field Operations,UC / Single Minors,Honduras,Title 8,Inadmissibles,26
2021,FYTD,JUL,Office of Field Operations,UC / Single Minors,Mexico,Title 8,Inadmissibles,224
2021,FYTD,JUL,Office of Field Operations,UC / Single Minors,Other,Title 8,Inadmissibles,9
2021,FYTD,JUL,U.S. Border Patrol,FMUA,El Salvador,Title 42,Expulsions,1323
2021,FYTD,JUL,U.S. Border Patrol,FMUA,El Salvador,Title 8,Apprehensions,4254
2021,FYTD,JUL,U.S. Border Patrol,FMUA,Guatemala,Title 42,Expulsions,2933
2021,FYTD,JUL,U.S. Border Patrol,FMUA,Guatemala,Title 8,Apprehensions,12550
2021,FYTD,JUL,U.S. Border Patrol,FMUA,Honduras,Title 42,Expulsions,3707
2021,FYTD,JUL,U.S. Border Patrol,FMUA,Honduras,Title 8,Apprehensions,20259
2021,FYTD,JUL,U.S. Border Patrol,FMUA,Mexico,Title 42,Expulsions,1370
2021,FYTD,JUL,U.S. Border Patrol,FMUA,Mexico,Title 8,Apprehensions,198
2021,FYTD,JUL,U.S. Border Patrol,FMUA,Other,Title 42,Expulsions,777
2021,FYTD,JUL,U.S. Border Patrol,FMUA,Other,Title 8,Apprehensions,29201
2021,FYTD,JUL,U.S. Border Patrol,Single Adults,El Salvador,Title 42,Expulsions,4254
2021,FYTD,JUL,U.S. Border Patrol,Single Adults,El Salvador,Title 8,Apprehensions,215
2021,FYTD,JUL,U.S. Border Patrol,Single Adults,Guatemala,Title 42,Expulsions,11771
2021,FYTD,JUL,U.S. Border Patrol,Single Adults,Guatemala,Title 8,Apprehensions,420
2021,FYTD,JUL,U.S. Border Patrol,Single Adults,Honduras,Title 42,Expulsions,12363
2021,FYTD,JUL,U.S. Border Patrol,Single Adults,Honduras,Title 8,Apprehensions,667
2021,FYTD,JUL,U.S. Border Patrol,Single Adults,Mexico,Title 42,Expulsions,47789
2021,FYTD,JUL,U.S. Border Patrol,Single Adults,Mexico,Title 8,Apprehensions,1795
2021,FYTD,JUL,U.S. Border Patrol,Single Adults,Other,Title 42,Expulsions,7928
2021,FYTD,JUL,U.S. Border Patrol,Single Adults,Other,Title 8,Apprehensions,18203
2021,FYTD,JUL,U.S. Border Patrol,UC / Single Minors,El Salvador,Title 8,Apprehensions,2111
2021,FYTD,JUL,U.S. Border Patrol,UC / Single Minors,Guatemala,Title 8,Apprehensions,8000
2021,FYTD,JUL,U.S. Border Patrol,UC / Single Minors,Honduras,Title 8,Apprehensions,5598
2021,FYTD,JUL,U.S. Border Patrol,UC / Single Minors,Mexico,Title 8,Apprehensions,1843
2021,FYTD,JUL,U.S. Border Patrol,UC / Single Minors,Other,Title 8,Apprehensions,1129
2021,FYTD,JUN,Office of Field Operations,Accompanied Minors,El Salvador,Title 42,Expulsions,4
2021,FYTD,JUN,Office of Field Operations,Accompanied Minors,El Salvador,Title 8,Inadmissibles,1
2021,FYTD,JUN,Office of Field Operations,Accompanied Minors,Guatemala,Title 42,Expulsions,2
2021,FYTD,JUN,Office of Field Operations,Accompanied Minors,Guatemala,Title 8,Inadmissibles,1
2021,FYTD,JUN,Office of Field Operations,Accompanied Minors,Honduras,Title 42,Expulsions,9
2021,FYTD,JUN,Office of Field Operations,Accompanied Minors,Honduras,Title 8,Inadmissibles,7
2021,FYTD,JUN,Office of Field Operations,Accompanied Minors,Mexico,Title 42,Expulsions,95
2021,FYTD,JUN,Office of Field Operations,Accompanied Minors,Mexico,Title 8,Inadmissibles,31
2021,FYTD,JUN,Office of Field Operations,Accompanied Minors,Other,Title 42,Expulsions,18
2021,FYTD,JUN,Office of Field Operations,Accompanied Minors,Other,Title 8,Inadmissibles,1
2021,FYTD,JUN,Office of Field Operations,FMUA,El Salvador,Title 8,Inadmissibles,380
2021,FYTD,JUN,Office of Field Operations,FMUA,Guatemala,Title 8,Inadmissibles,654
2021,FYTD,JUN,Office of Field Operations,FMUA,Honduras,Title 8,Inadmissibles,1950
2021,FYTD,JUN,Office of Field Operations,FMUA,Mexico,Title 8,Inadmissibles,2346
2021,FYTD,JUN,Office of Field Operations,FMUA,Other,Title 8,Inadmissibles,460
2021,FYTD,JUN,Office of Field Operations,Single Adults,El Salvador,Title 42,Expulsions,20
2021,FYTD,JUN,Office of Field Operations,Single Adults,El Salvador,Title 8,Inadmissibles,116
2021,FYTD,JUN,Office of Field Operations,Single Adults,Guatemala,Title 42,Expulsions,32
2021,FYTD,JUN,Office of Field Operations,Single Adults,Guatemala,Title 8,Inadmissibles,118
2021,FYTD,JUN,Office of Field Operations,Single Adults,Honduras,Title 42,Expulsions,30
2021,FYTD,JUN,Office of Field Operations,Single Adults,Honduras,Title 8,Inadmissibles,400
2021,FYTD,JUN,Office of Field Operations,Single Adults,Mexico,Title 42,Expulsions,1599
2021,FYTD,JUN,Office of Field Operations,Single Adults,Mexico,Title 8,Inadmissibles,1200
2021,FYTD,JUN,Office of Field Operations,Single Adults,Other,Title 42,Expulsions,84
2021,FYTD,JUN,Office of Field Operations,Single Adults,Other,Title 8,Inadmissibles,619
2021,FYTD,JUN,Office of Field Operations,UC / Single Minors,El Salvador,Title 8,Inadmissibles,6
2021,FYTD,JUN,Office of Field Operations,UC / Single Minors,Guatemala,Title 8,Inadmissibles,16
2021,FYTD,JUN,Office of Field Operations,UC / Single Minors,Honduras,Title 8,Inadmissibles,17
2021,FYTD,JUN,Office of Field Operations,UC / Single Minors,Mexico,Title 8,Inadmissibles,168
2021,FYTD,JUN,Office of Field Operations,UC / Single Minors,Other,Title 8,Inadmissibles,1
2021,FYTD,JUN,U.S. Border Patrol,FMUA,El Salvador,Title 42,Expulsions,1151
2021,FYTD,JUN,U.S. Border Patrol,FMUA,El Salvador,Title 8,Apprehensions,2854
2021,FYTD,JUN,U.S. Border Patrol,FMUA,Guatemala,Title 42,Expulsions,1972
2021,FYTD,JUN,U.S. Border Patrol,FMUA,Guatemala,Title 8,Apprehensions,5890
2021,FYTD,JUN,U.S. Border Patrol,FMUA,Honduras,Title 42,Expulsions,3189
2021,FYTD,JUN,U.S. Border Patrol,FMUA,Honduras,Title 8,Apprehensions,11558
2021,FYTD,JUN,U.S. Border Patrol,FMUA,Mexico,Title 42,Expulsions,1204
2021,FYTD,JUN,U.S. Border Patrol,FMUA,Mexico,Title 8,Apprehensions,264
2021,FYTD,JUN,U.S. Border Patrol,FMUA,Other,Title 42,Expulsions,512
2021,FYTD,JUN,U.S. Border Patrol,FMUA,Other,Title 8,Apprehensions,21512
2021,FYTD,JUN,U.S. Border Patrol,Single Adults,El Salvador,Title 42,Expulsions,5018
2021,FYTD,JUN,U.S. Border Patrol,Single Adults,El Salvador,Title 8,Apprehensions,192
2021,FYTD,JUN,U.S. Border Patrol,Single Adults,Guatemala,Title 42,Expulsions,14949
2021,FYTD,JUN,U.S. Border Patrol,Single Adults,Guatemala,Title 8,Apprehensions,449
2021,FYTD,JUN,U.S. Border Patrol,Single Adults,Honduras,Title 42,Expulsions,13118
2021,FYTD,JUN,U.S. Border Patrol,Single Adults,Honduras,Title 8,Apprehensions,568
2021,FYTD,JUN,U.S. Border Patrol,Single Adults,Mexico,Title 42,Expulsions,53793
2021,FYTD,JUN,U.S. Border Patrol,Single Adults,Mexico,Title 8,Apprehensions,2138
2021,FYTD,JUN,U.S. Border Patrol,Single Adults,Other,Title 42,Expulsions,8129
2021,FYTD,JUN,U.S. Border Patrol,Single Adults,Other,Title 8,Apprehensions,15167
2021,FYTD,JUN,U.S. Border Patrol,UC / Single Minors,El Salvador,Title 8,Apprehensions,1840
2021,FYTD,JUN,U.S. Border Patrol,UC / Single Minors,Guatemala,Title 8,Apprehensions,6163
2021,FYTD,JUN,U.S. Border Patrol,UC / Single Minors,Honduras,Title 8,Apprehensions,4187
2021,FYTD,JUN,U.S. Border Patrol,UC / Single Minors,Mexico,Title 8,Apprehensions,2070
2021,FYTD,JUN,U.S. Border Patrol,UC / Single Minors,Other,Title 8,Apprehensions,762
2021,FYTD,MAR,Office of Field Operations,Accompanied Minors,El Salvador,Title 42,Expulsions,4
2021,FYTD,MAR,Office of Field Operations,Accompanied Minors,Guatemala,Title 42,Expulsions,7
2021,FYTD,MAR,Office of Field Operations,Accompanied Minors,Honduras,Title 42,Expulsions,4
2021,FYTD,MAR,Office of Field Operations,Accompanied Minors,Mexico,Title 42,Expulsions,71
2021,FYTD,MAR,Office of Field Operations,Accompanied Minors,Mexico,Title 8,Inadmissibles,60
2021,FYTD,MAR,Office of Field Operations,Accompanied Minors,Other,Title 42,Expulsions,11
2021,FYTD,MAR,Office of Field Operations,Accompanied Minors,Other,Title 8,Inadmissibles,2
2021,FYTD,MAR,Office of Field Operations,FMUA,El Salvador,Title 8,Inadmissibles,13
2021,FYTD,MAR,Office of Field Operations,FMUA,Guatemala,Title 8,Inadmissibles,38
2021,FYTD,MAR,Office of Field Operations,FMUA,Honduras,Title 8,Inadmissibles,41
2021,FYTD,MAR,Office of Field Operations,FMUA,Mexico,Title 8,Inadmissibles,327
2021,FYTD,MAR,Office of Field Operations,FMUA,Other,Title 8,Inadmissibles,302
2021,FYTD,MAR,Office of Field Operations,Single Adults,El Salvador,Title 42,Expulsions,23
2021,FYTD,MAR,Office of Field Operations,Single Adults,El Salvador,Title 8,Inadmissibles,12
2021,FYTD,MAR,Office of Field Operations,Single Adults,Guatemala,Title 42,Expulsions,44
2021,FYTD,MAR,Office of Field Operations,Single Adults,Guatemala,Title 8,Inadmissibles,19
2021,FYTD,MAR,Office of Field Operations,Single Adults,Honduras,Title 42,Expulsions,28
2021,FYTD,MAR,Office of Field Operations,Single Adults,Honduras,Title 8,Inadmissibles,39
2021,FYTD,MAR,Office of Field Operations,Single Adults,Mexico,Title 42,Expulsions,1730
2021,FYTD,MAR,Office of Field Operations,Single Adults,Mexico,Title 8,Inadmissibles,867
2021,FYTD,MAR,Office of Field Operations,Single Adults,Other,Title 42,Expulsions,81
2021,FYTD,MAR,Office of Field Operations,Single Adults,Other,Title 8,Inadmissibles,184
2021,FYTD,MAR,Office of Field Operations,UC / Single Minors,Guatemala,Title 8,Inadmissibles,31
2021,FYTD,MAR,Office of Field Operations,UC / Single Minors,Honduras,Title 8,Inadmissibles,15
2021,FYTD,MAR,Office of Field Operations,UC / Single Minors,Mexico,Title 8,Inadmissibles,102
2021,FYTD,MAR,Office of Field Operations,UC / Single Minors,Other,Title 8,Inadmissibles,6
2021,FYTD,MAR,U.S. Border Patrol,FMUA,El Salvador,Title 42,Expulsions,2152
2021,FYTD,MAR,U.S. Border Patrol,FMUA,El Salvador,Title 8,Apprehensions,1968
2021,FYTD,MAR,U.S. Border Patrol,FMUA,Guatemala,Title 42,Expulsions,6790
2021,FYTD,MAR,U.S. Border Patrol,FMUA,Guatemala,Title 8,Apprehensions,4890
2021,FYTD,MAR,U.S. Border Patrol,FMUA,Honduras,Title 42,Expulsions,10211
2021,FYTD,MAR,U.S. Border Patrol,FMUA,Honduras,Title 8,Apprehensions,14709
2021,FYTD,MAR,U.S. Border Patrol,FMUA,Mexico,Title 42,Expulsions,1385
2021,FYTD,MAR,U.S. Border Patrol,FMUA,Mexico,Title 8,Apprehensions,503
2021,FYTD,MAR,U.S. Border Patrol,FMUA,Other,Title 42,Expulsions,1034
2021,FYTD,MAR,U.S. Border Patrol,FMUA,Other,Title 8,Apprehensions,9769
2021,FYTD,MAR,U.S. Border Patrol,Single Adults,El Salvador,Title 42,Expulsions,3572
2021,FYTD,MAR,U.S. Border Patrol,Single Adults,El Salvador,Title 8,Apprehensions,151
2021,FYTD,MAR,U.S. Border Patrol,Single Adults,Guatemala,Title 42,Expulsions,13491
2021,FYTD,MAR,U.S. Border Patrol,Single Adults,Guatemala,Title 8,Apprehensions,408
2021,FYTD,MAR,U.S. Border Patrol,Single Adults,Honduras,Title 42,Expulsions,10583
2021,FYTD,MAR,U.S. Border Patrol,Single Adults,Honduras,Title 8,Apprehensions,554
2021,FYTD,MAR,U.S. Border Patrol,Single Adults,Mexico,Title 42,Expulsions,53462
2021,FYTD,MAR,U.S. Border Patrol,Single Adults,Mexico,Title 8,Apprehensions,1719
2021,FYTD,MAR,U.S. Border Patrol,Single Adults,Other,Title 42,Expulsions,4565
2021,FYTD,MAR,U.S. Border Patrol,Single Adults,Other,Title 8,Apprehensions,8584
2021,FYTD,MAR,U.S. Border Patrol,UC / Single Minors,El Salvador,Title 8,Apprehensions,1580
2021,FYTD,MAR,U.S. Border Patrol,UC / Single Minors,Guatemala,Title 42,Expulsions,1
2021,FYTD,MAR,U.S. Border Patrol,UC / Single Minors,Guatemala,Title 8,Apprehensions,8341
2021,FYTD,MAR,U.S. Border Patrol,UC / Single Minors,Honduras,Title 8,Apprehensions,5932
2021,FYTD,MAR,U.S. Border Patrol,UC / Single Minors,Mexico,Title 8,Apprehensions,2278
2021,FYTD,MAR,U.S. Border Patrol,UC / Single Minors,Other,Title 8,Apprehensions,584
2021,FYTD,MAY,Office of Field Operations,Accompanied Minors,El Salvador,Title 42,Expulsions,4
2021,FYTD,MAY,Office of Field Operations,Accompanied Minors,El Salvador,Title 8,Inadmissibles,2
2021,FYTD,MAY,Office of Field Operations,Accompanied Minors,Guatemala,Title 42,Expulsions,2
2021,FYTD,MAY,Office of Field Operations,Accompanied Minors,Honduras,Title 42,Expulsions,9
2021,FYTD,MAY,Office of Field Operations,Accompanied Minors,Mexico,Title 42,Expulsions,92
2021,FYTD,MAY,Office of Field Operations,Accompanied Minors,Mexico,Title 8,Inadmissibles,37
2021,FYTD,MAY,Office of Field Operations,Accompanied Minors,Other,Title 42,Expulsions,8
2021,FYTD,MAY,Office of Field Operations,Accompanied Minors,Other,Title 8,Inadmissibles,1
2021,FYTD,MAY,Office of Field Operations,FMUA,El Salvador,Title 8,Inadmissibles,278
2021,FYTD,MAY,Office of Field Operations,FMUA,Guatemala,Title 8,Inadmissibles,485
2021,FYTD,MAY,Office of Field Operations,FMUA,Honduras,Title 8,Inadmissibles,1186
2021,FYTD,MAY,Office of Field Operations,FMUA,Mexico,Title 8,Inadmissibles,1637
2021,FYTD,MAY,Office of Field Operations,FMUA,Other,Title 8,Inadmissibles,345
2021,FYTD,MAY,Office of Field Operations,Single Adults,El Salvador,Title 42,Expulsions,25
2021,FYTD,MAY,Office of Field Operations,Single Adults,El Salvador,Title 8,Inadmissibles,90
2021,FYTD,MAY,Office of Field Operations,Single Adults,Guatemala,Title 42,Expulsions,36
2021,FYTD,MAY,Office of Field Operations,Single Adults,Guatemala,Title 8,Inadmissibles,64
2021,FYTD,MAY,Office of Field Operations,Single Adults,Honduras,Title 42,Expulsions,35
2021,FYTD,MAY,Office of Field Operations,Single Adults,Honduras,Title 8,Inadmissibles,257
2021,FYTD,MAY,Office of Field Operations,Single Adults,Mexico,Title 42,Expulsions,1621
2021,FYTD,MAY,Office of Field Operations,Single Adults,Mexico,Title 8,Inadmissibles,1135
2021,FYTD,MAY,Office of Field Operations,Single Adults,Other,Title 42,Expulsions,71
2021,FYTD,MAY,Office of Field Operations,Single Adults,Other,Title 8,Inadmissibles,349
2021,FYTD,MAY,Office of Field Operations,UC / Single Minors,El Salvador,Title 8,Inadmissibles,12
2021,FYTD,MAY,Office of Field Operations,UC / Single Minors,Guatemala,Title 8,Inadmissibles,19
2021,FYTD,MAY,Office of Field Operations,UC / Single Minors,Honduras,Title 8,Inadmissibles,20
2021,FYTD,MAY,Office of Field Operations,UC / Single Minors,Mexico,Title 8,Inadmissibles,115
2021,FYTD,MAY,Office of Field Operations,UC / Single Minors,Other,Title 8,Inadmissibles,8
2021,FYTD,MAY,U.S. Border Patrol,FMUA,El Salvador,Title 42,Expulsions,950
2021,FYTD,MAY,U.S. Border Patrol,FMUA,El Salvador,Title 8,Apprehensions,2245
2021,FYTD,MAY,U.S. Border Patrol,FMUA,Guatemala,Title 42,Expulsions,2011
2021,FYTD,MAY,U.S. Border Patrol,FMUA,Guatemala,Title 8,Apprehensions,3023
2021,FYTD,MAY,U.S. Border Patrol,FMUA,Honduras,Title 42,Expulsions,4346
2021,FYTD,MAY,U.S. Border Patrol,FMUA,Honduras,Title 8,Apprehensions,8170
2021,FYTD,MAY,U.S. Border Patrol,FMUA,Mexico,Title 42,Expulsions,1363
2021,FYTD,MAY,U.S. Border Patrol,FMUA,Mexico,Title 8,Apprehensions,227
2021,FYTD,MAY,U.S. Border Patrol,FMUA,Other,Title 42,Expulsions,650
2021,FYTD,MAY,U.S. Border Patrol,FMUA,Other,Title 8,Apprehensions,17831
2021,FYTD,MAY,U.S. Border Patrol,Single Adults,El Salvador,Title 42,Expulsions,4982
2021,FYTD,MAY,U.S. Border Patrol,Single Adults,El Salvador,Title 8,Apprehensions,216
2021,FYTD,MAY,U.S. Border Patrol,Single Adults,Guatemala,Title 42,Expulsions,15186
2021,FYTD,MAY,U.S. Border Patrol,Single Adults,Guatemala,Title 8,Apprehensions,393
2021,FYTD,MAY,U.S. Border Patrol,Single Adults,Honduras,Title 42,Expulsions,13721
2021,FYTD,MAY,U.S. Border Patrol,Single Adults,Honduras,Title 8,Apprehensions,586
2021,FYTD,MAY,U.S. Border Patrol,Single Adults,Mexico,Title 42,Expulsions,60046
2021,FYTD,MAY,U.S. Border Patrol,Single Adults,Mexico,Title 8,Apprehensions,2236
2021,FYTD,MAY,U.S. Border Patrol,Single Adults,Other,Title 42,Expulsions,8234
2021,FYTD,MAY,U.S. Border Patrol,Single Adults,Other,Title 8,Apprehensions,12360
2021,FYTD,MAY,U.S. Border Patrol,UC / Single Minors,El Salvador,Title 8,Apprehensions,1658
2021,FYTD,MAY,U.S. Border Patrol,UC / Single Minors,Guatemala,Title 8,Apprehensions,5233
2021,FYTD,MAY,U.S. Border Patrol,UC / Single Minors,Honduras,Title 8,Apprehensions,3801
2021,FYTD,MAY,U.S. Border Patrol,UC / Single Minors,Mexico,Title 8,Apprehensions,2365
2021,FYTD,MAY,U.S. Border Patrol,UC / Single Minors,Other,Title 8,Apprehensions,821
2021,FYTD,NOV,Office of Field Operations,Accompanied Minors,El Salvador,Title 42,Expulsions,2
2021,FYTD,NOV,Office of Field Operations,Accompanied Minors,Guatemala,Title 42,Expulsions,3
2021,FYTD,NOV,Office of Field Operations,Accompanied Minors,Honduras,Title 42,Expulsions,6
2021,FYTD,NOV,Office of Field Operations,Accompanied Minors,Mexico,Title 42,Expulsions,63
2021,FYTD,NOV,Office of Field Operations,Accompanied Minors,Mexico,Title 8,Inadmissibles,7
2021,FYTD,NOV,Office of Field Operations,Accompanied Minors,Other,Title 42,Expulsions,8
2021,FYTD,NOV,Office of Field Operations,FMUA,El Salvador,Title 8,Inadmissibles,4
