,Unnamed: 0,name,descripcion,Latitude,Longitude,coordenadas,tipo,direccion,bd
1123,1123.0,Museo del Desierto,Centros de Atención Social,25.413601,-100.963865,"25.413601, -100.963865",OSC / ONG,,ACNUR servicios
1137,1137.0,Hospital General Saltillo,Centros de Atención Social,25.412095,-100.9586504,"25.412095, -100.9586504",OSC / ONG,,ACNUR servicios
1321,1321.0,Casa San Juan Diego. Albergue del peregrino A.C.,Centros de Atencion Social,25.4120659,-101.0018165,"25.4120659, -101.0018165",OSC / ONG,"Calle Ojo de Agua no. 642 Col. Ojo de Agua, c.p. 25000 Saltillo.",ACNUR albergues
504,504.0,Casa de los Niños Sección Albergue,Centro de Asistencia Social,25.41022,-100.9930569,"25.41022, -100.9930569",OSC / ONG,"Paseo de los Nogales 922, Col. Chapultepec Saltillo, Coahuila. C.P. 25050",Directorio OIM
505,505.0,Casa de las Niñas Sección Casa Rosa,Centro de Asistencia Social,25.41022,-100.9930569,"25.41022, -100.9930569",OSC / ONG,"Paseo de los Nogales 922, Col. Chapultepec Saltillo, Coahuila. C.P. 25050",Directorio OIM
503,503.0,Casa de los Niños y las Niñas Sección Casa Cuna,Centro de Asistencia Social,25.41022,-100.9930569,"25.41022, -100.9930569",OSC / ONG,"Paseo de los Nogales 922, Col. Chapultepec Saltillo, Coahuila. C.P. 25050",Directorio OIM
1128,1128.0,Centro de Salud Los Gonzales,Centros de Atención Social,25.4078479,-100.9836536,"25.4078479, -100.9836536",OSC / ONG,,ACNUR servicios
506,506.0,Albergue Transitorio,Centro de Asistencia Social,25.4055802,-101.034223,"25.4055802, -101.034223",OSC / ONG,"Pedro Ampudia s/n, Col. Guayulera Saltillo, Coahuila.",Directorio OIM
115,115.0, Frontera con Justicia A.C. Casa del Migrante de Saltillo ,Centros de Atención Social,25.4042551,-101.0248406,"25.4042551, -101.0248406",OSC / ONG,"Juan de Erbáez # 2406 Col. Landín CP 25070,Saltillo, Coahuila",redes
1319,1319.0,Casa del Migrante Saltillo,Centros de Atencion Social,25.4042551,-101.0248406,"25.4042551, -101.0248406",OSC / ONG,"Juan de Erbaez No. 2406, Col. Landín, Saltillo.",ACNUR albergues
388,388.0,"Humanidad Sin Fronteras, A.C.",Centros de Asistencia Social,25.4042551,-101.0248406,"25.4042551, -101.0248406",OSC / ONG,"Juan de Erbaez 2406, Col. Landín C.P. 25070",Directorio OIM
1142,1142.0,Casa del Migrante (Asesoría Jurídica),Centros de Atención Social,25.4033707,-101.023749,"25.4033707, -101.023749",OSC / ONG,,ACNUR servicios
1094,1094.0,Casa del Migrante Saltillo,Centros de Atención Social,25.4033181,-101.0237096,"25.4033181, -101.0237096",OSC / ONG,,ACNUR servicios
1118,1118.0,DIF Coahuila,Centros de Atención Social,25.4031949,-100.9971113,"25.4031949, -100.9971113",OSC / ONG,,ACNUR servicios
1120,1120.0,Biblioparque Nogales Saltillo,Centros de Atención Social,25.3986476,-100.971007,"25.3986476, -100.971007",OSC / ONG,,ACNUR servicios
1127,1127.0,Centro de Salud Nueva Jerusalen,Centros de Atención Social,25.3933797,-101.029856,"25.3933797, -101.029856",OSC / ONG,,ACNUR servicios
1121,1121.0,Biblioparque Saltillo Sur,Centros de Atención Social,25.3892892,-101.0131475,"25.3892892, -101.0131475",OSC / ONG,,ACNUR servicios
1342,1342.0,DIF Estatal Coahuila,DIF,25.3707847,-100.9993851,"25.3707847, -100.9993851",GOB,"Paseo de las Arboledas s/n, Col. Chapultepec, C.P. 25050, Saltillo, Coah.",Directorio OIM
569,569.0,Secretaría de las Mujeres,Mujeres,25.3421648,-102.8027548,"25.342164803294207, -102.80275483055163",OSC / ONG,"Carretera Central Km 5 y Blvd. Centenario de Torreón, col. El Toreo, C.P. 25298, Saltillo, Coahuila",Directorio OIM
995,995.0,Esfera Cultural Galeana,Centros de Atención Social,24.82433995,-100.0561574,"24.824339947056455, -100.0561573935391",OSC / ONG,,ACNUR servicios
48,48.0,Comisión Estatal de los Derechos Humanos de Sinaloa,CNDH,24.7992942,-107.3928447,"24.7992942, -107.3928447",OSC / ONG,"Ruperto L. Paliza No. 566 sur, Col. Miguel Alemán,C.P. 80200, Culiacán, Sinaloa.",Directorio OIM
1362,1362.0,DIF Estatal Sinaloa,DIF,24.79481289,-107.4504201,"24.794812894548972, -107.45042009778955",GOB,"Blvd. Miguel Tamayo 3000 Norte, Col. Desarrollo Urbano 3 Ríos, C.P. 80020, Culiacán Rosales, Sin.",Directorio OIM
480,480.0,Cruz Roja Estatal Sinaloa,Salud,24.79338901,-107.3817808,"24.793389011371122, -107.38178079872104",OSC / ONG,"Blvd. Ciudades Hermanas, esq. Albert Einstein 797 Ote, Col. Antonio Rosales C.P.80230, Culiacán",Directorio OIM
481,481.0,Cruz Roja Estatal Sonora,Salud,24.79338901,-107.3817808,"24.793389011371122, -107.38178079872104",OSC / ONG,"Blvd. Carlos Quintero Arce Sur 24C, Col. Valle Grande C.P.83247, Hermosillo",Directorio OIM
514,514.0,Modelo de Atención para Adolescentes Institucionalizados y Migrantes no Acompañados “Casa Crecemos”,Centro de Asistencia Social,24.39530875,-104.3239542,"24.395308749999998, -104.3239542",OSC / ONG,"Avenida del Hierro s/n, Fracc. Fidel Velázquez, Durango, Durango. C.P. 34227",Directorio OIM
14,14.0,Oficina de la Comisión Nacional de los Derechos Humanos,CNDH,24.1596868,-110.2577543,"24.1596868, -110.2577543",OSC / ONG,"Mutualismo 460, Col. Centro. C.P. 23000 La Paz, Baja California",Directorio OIM
15,15.0,Comisión Estatal de Derechos Humanos de Baja California Sur,CNDH,24.1323276,-110.3393446,"24.1323276, -110.3393446",OSC / ONG,"Blvd. Constituyente de 1975, Fraccionamiento Fidepaz, C.P. 23090  La Paz, Baja California",Directorio OIM
589,589.0,INSTITUTO NACIONAL DE MIGRACIÓN - Durango,INM,24.12076207,-104.6670948,"24.12076206848018, -104.66709483648458",GOB,"Belisario Domínguez 134 Barrio de Analco Durango, Dgo. C.P. 34138",Directorio OIM
1347,1347.0,DIF Estatal Durango,DIF,24.0453634,-104.6546952,"24.045363404030446, -104.65469518488028",GOB,"Blvd. José Maria Patoni, Mnz. 105, esq. Calle Abetos, Fracc. Tinaja, C.P. 34217, Durango, Dgo.",Directorio OIM
29,29.0,Comisión Estatal de Derechos Humanos de Durango,CNDH,24.01716289,-104.6905196,"24.017162894375076, -104.69051960281406",OSC / ONG,"Cerro Gordo No. 32, int. 13, Frac. Lomas del Parque, Edificio del Bosque, C.P. 34100, Durango, Durango.",Directorio OIM
116,116.0, Lasos de Union por Durango AC ,Centros de Atención Social,23.974331,-104.0465283,"23.974331, -104.0465283",OSC / ONG,"Villa Union Poanas, Durango,Durango, Durango",redes
53,53.0,Comisión de Derechos Humanos del Estado de Tamaulipas,CNDH,23.80525868,-99.1664561,"23.80525867738125, -99.1664561031915",OSC / ONG,"Calle Río Guayalejo No. 223, fraccionamiento Zuzaya, C.P. 87070, Cd. Victoria, Tamaulipas",Directorio OIM
1159,1159.0,"Fiscalía General de la República, Subdelegación Cd. Victoria",Centros de Atención Social,23.7724239,-99.1640067,"23.7724239, -99.1640067",OSC / ONG,,ACNUR servicios
1160,1160.0,Fiscalía General del Estado de Tamaulipas,Centros de Atención Social,23.7636866,-99.1141987,"23.7636866, -99.1141987",OSC / ONG,,ACNUR servicios
1165,1165.0,"Hospital General Cd. Victoria ""Dr. Norberto Treviño Zapata""",Centros de Atención Social,23.7483604,-99.1374866,"23.7483604, -99.1374866",OSC / ONG,,ACNUR servicios
1163,1163.0,Instituto de la Mujer Tamaulipeca,Centros de Atención Social,23.7431721,-99.1462292,"23.7431721, -99.1462292",OSC / ONG,,ACNUR servicios
1158,1158.0,Instituto Federal de la Defensoría Pública (IFDP),Centros de Atención Social,23.7284281,-99.1357221,"23.7284281, -99.1357221",OSC / ONG,,ACNUR servicios
1147,1147.0,Comisión de Derechos Humanos del Estado de Tamaulipas,Centros de Atención Social,23.7201899,-99.1623725,"23.7201899, -99.1623725",OSC / ONG,,ACNUR servicios
1365,1365.0,DIF Estatal Tamaulipas,DIF,23.71926345,-99.16553482,"23.719263449263618, -99.1655348229578",GOB,"Calz. Gral. Luis Caballero 297, Col. Centro, C.P. 87000, Cd. Victoria, Tamps.",Directorio OIM
117,117.0, Fundación Despierta al Mundo A.C. ,Centros de Atención Social,23.7149186,-99.1467543,"23.7149186, -99.1467543",OSC / ONG,"Villa de Aguayo 255, Fracc. Haciendas del Santuario, Cd. Victoria, Tamaulipas, México,Ciudad Victoria, Tamaulipas",redes
1157,1157.0,"Procuraduría Federal de protección de niñas, niños y adolescentes",Centros de Atención Social,23.7125289,-99.1740392,"23.7125289, -99.1740392",OSC / ONG,,ACNUR servicios
419,419.0,"mazatlán, sinaloa",Centros de Asistencia Social,23.254348,-106.4268821,"23.254348, -106.4268821",OSC / ONG,"Toma de Celaya 86, Col. Francisco Villa C.P. 82127",Directorio OIM
118,118.0," Cáritas Mazatlán, I.A.P (Albergue al peregrino) ",Centros de Atención Social,23.254348,-106.4268821,"23.254348, -106.4268821",OSC / ONG,"Toma de Celaya 86, Col. Francisco Villa, C.P. 82127,Mazatlán, Sinaloa",redes
119,119.0, Albergue Una Gota en el Océano ,Centros de Atención Social,23.2375837,-106.3860717,"23.2375837, -106.3860717",OSC / ONG,"Bahía Magdalena 20, Col. Rincón de Urías, C.P. 82070,Mazatlán, Sinaloa",redes
418,418.0,Una Gota en el Océano,Centros de Asistencia Social,23.2375837,-106.3860717,"23.2375837, -106.3860717",OSC / ONG,"Bahía Magdalena 20, Col. Rincón de Urías C.P. 82070",Directorio OIM
213,213.0, CAVI Centro de Atención a la Violencia Intrafamiliar ,Centros de Atención Social,23.22572888,-106.4208727,"23.225728881835092, -106.42087267170284",OSC / ONG,"Av. Ejército Mexicano 2017, Palos Prietos, 82010",redes
120,120.0, Albergue Ejército de Salvación ,Centros de Atención Social,23.2107755,-106.4197138,"23.2107755, -106.4197138",OSC / ONG,"C. Gutierrez Nájera #514 Colonia Centro 82000,Mazatlán, Sinaloa",redes
530,530.0,"Corona 1729, Col. Centro Mazatlán, Sinaloa. C. P. 82000",Centro de Asistencia Social,23.20714342,-106.4127998,"23.207143418889366, -106.41279978987497",OSC / ONG,"Corona 1729, Col. Centro Mazatlán, Sinaloa. C. P. 82000",Directorio OIM
604,604.0,INSTITUTO NACIONAL DE MIGRACIÓN - Sinaloa,INM,23.19884553,-106.4181264,"23.198845529338122, -106.41812636347763",GOB,"Prol. Aquiles Serdán s/n esq. con Playas Gemelas Fracc. Playa Sur C.P. 82040 Mazatlán, Sin.",Directorio OIM
482,482.0,Cruz Roja Estatal Zacatecas,Salud,23.1510169,-102.9535514,"23.1510169, -102.9535514",OSC / ONG,"Calz. de la Cruz Roja 100, Col. Centro C.P.98000 Zacatecas",Directorio OIM
508,508.0,Casa Hogar María Ángela,Centro de Asistencia Social,22.9971918,-109.728566,"22.9971918, -109.728566",OSC / ONG,"vista Hermosa, San José del Cabo. Los Cabos, Baja California Sur.",Directorio OIM
567,567.0,Instituto Sudcaliforniano de las Mujeres,Mujeres,22.9971918,-109.728566,"22.9971918, -109.728566",OSC / ONG,"vista Hermosa, San José del Cabo. Los Cabos, Baja California Sur.",Directorio OIM
476,476.0,Cruz Roja Estatal Chihuahua,Salud,22.9971918,-109.728566,"22.9971918, -109.728566",OSC / ONG,"Vista Hermosa, San José del Cabo. Los Cabos, Baja California Sur.",Directorio OIM
497,497.0,Albergue para Repatriados y Menor Migrante,Centro de Asistencia Social,22.9971918,-109.728566,"22.9971918, -109.728566",OSC / ONG,"vista Hermosa, San José del Cabo. Los Cabos, Baja California Sur.",Directorio OIM
570,570.0,Instituto Colimense de las Mujeres,Mujeres,22.9971918,-109.728566,"22.9971918, -109.728566",OSC / ONG,"Vista Hermosa, San José del Cabo. Los Cabos, Baja California Sur.",Directorio OIM
486,486.0,Una Luz en mi Vida,Centro de Asistencia Social,22.9971918,-109.728566,"22.9971918, -109.728566",OSC / ONG,"Vista Hermosa, San José del Cabo. Los Cabos, Baja California Sur.",Directorio OIM
583,583.0,INSTITUTO NACIONAL DE MIGRACIÓN - Baja California Sur,INM,22.95028,-109.9391937,"22.95028, -109.93919369798132",GOB,"Lázaro Cárdenas 1625, Col. Centro C.P. 23410 Cabo San Lucas, B.C.S",Directorio OIM
1340,1340.0,DIF Estatal Baja California Sur,DIF,22.90420185,-109.8878918,"22.90420185, -109.88789179405553",GOB,"Carretera Transpeninsular al Norte Km. 4.5, Col. El Conchalito, C.P. 23090, La Paz, B.C.S.",Directorio OIM
60,60.0,Comisión de Derechos Humanos del Estado de Zacatecas,CNDH,22.77766587,-102.6159515,"22.77766586919173, -102.61595151278132",OSC / ONG,"Av. Jesús Reyes Heroles No. 204, Col. Javier Barros Sierra, C.P. 98090, Zacatecas",Directorio OIM
222,222.0," Centro de los Derechos del Migrante, Inc (CDM) ",Centros de Atención Social,22.77156717,-102.5720402,"22.77156716813732, -102.57204015999218",OSC / ONG,"Calle Víctor Rosales #164, Col. Centro, C.P. 98000,Zacatecas, Zacatecas",redes
611,611.0,INSTITUTO NACIONAL DE MIGRACIÓN - Zacatecas,INM,22.76410782,-102.5507472,"22.764107817578047, -102.55074722526876",GOB,"Av. González Ortega No. 501, esquina con Av. Morelos Centro C.P. 98000 Zacatecas, Zac.",Directorio OIM
1369,1369.0,DIF Estatal Zacatecas,DIF,22.7560462,-102.5899901,"22.7560462, -102.5899901",GOB,"Paseo la Encantada 102, Col. La Encantada, C.P. 98088, Zacatecas, Zac.",Directorio OIM
223,223.0," Federación Zacatecana, AC (FEDZAC) ",Centros de Atención Social,22.75498849,-102.5029034,"22.754988492374547, -102.5029033753335",OSC / ONG,"Francisco Villa #11 Colonia Revolucion Mexicana,Guadalupe, Zacatecas",redes
1161,1161.0,Instituto Federal de Defensoría Pública (IFDP),Centros de Atención Social,22.2684581,-97.8482993,"22.2684581, -97.8482993",OSC / ONG,,ACNUR servicios
538,538.0,Albergue Semillas de Amor,Centro de Asistencia Social,22.23668367,-97.86021671,"22.23668366713094, -97.86021671080489",OSC / ONG,"Tomas G. Urbina entre Norte y Sur 208 Col. Francisco Villa, Tampico, Tamaulipas.",Directorio OIM
294,294.0, Centro Crecer Tepezalá ,Centros de Atención Social,22.21902162,-102.1642429,"22.219021619775926, -102.16424290233766",OSC / ONG,"Av. 12 de Diciembre S/N Unidad Deportiva Blvd. Granados Roldán,Aguascalientes, Aguascalientes",redes
436,436.0,Emaus,Centros de Asistencia Social,22.21778133,-97.86290054,"22.217781328725437, -97.86290054073426",OSC / ONG,"Díaz Mirón 607, entre Gochicoa y Alarcón, Col. Casjal C.P. 89280",Directorio OIM
387,387.0,Frontera Digna,Centros de Asistencia Social,22.1996177,-97.85395699,"22.1996177, -97.85395698622334",OSC / ONG,"Anáhuac 605, Col. Centro C.P. 26000",Directorio OIM
603,603.0,INSTITUTO NACIONAL DE MIGRACIÓN - San Luis Potosí,INM,22.1680534,-101.0003338,"22.1680534, -101.0003338",GOB,"Avenida Muñoz No. 362, Fraccionamiento Muñoz; C. P. 78165 San Luis Potosí, S.L.P.",Directorio OIM
121,121.0, Casa de la Caridad Cristiana CCC ,Centros de Atención Social,22.1647974,-100.9775358,"22.1647974, -100.9775358",OSC / ONG,"Calle Juan Álvarez #210, esquina vía México-Laredo, barrio de Tlaxcala,San Luis Potosí, San Luis Potosí",redes
417,417.0,Hogar del Migrante,Centros de Asistencia Social,22.1647974,-100.9775358,"22.1647974, -100.9775358",OSC / ONG,"Juán Álvarez 210, Barrio de Tlaxcala C.P. 78038",Directorio OIM
1363,1363.0,DIF Estatal Sonora,DIF,22.1594649,-100.9271488,"22.1594649, -100.9271488",GOB,"Blvd. Luis Encinas s/n, Col. San Benito, C.P. 83191, Hermosillo, Son.",Directorio OIM
122,122.0, Casa Del Migrante San Luis Potosi. Programa de Cáritas SLP ,Centros de Atención Social,22.15287,-100.9770271,"22.15287, -100.97702706837606",OSC / ONG,"Álvaro Obregón 626, Centro Historico, 78000,San Luis Potosí, San Luis Potosí",redes
46,46.0,Comisión Estatal de Derechos Humanos de San Luis Potosí,CNDH,22.1513209,-100.9959592,"22.1513209, -100.9959592",OSC / ONG,"Mariano Otero No. 685, Col. Tequisquiapan, C.P. 78250, San Luis Potosí, S.L.P.",Directorio OIM
526,526.0,Instituto de Reintegración Social “Rafael Nieto”,Centro de Asistencia Social,22.1513209,-100.9959592,"22.1513209, -100.9959592",OSC / ONG,"Agustín Vera 915, Col. Tequisquiapan San Luis Potosí, San Luis Potosí.",Directorio OIM
630,630.0,Consulado General de Honduras en San Luis Potosí,Oficina Consular,22.1505496,-100.9899852,"22.1505496, -100.9899852",GOB,"Av. Venustiano Carranza 1100 int. 33, Edificio Villalba piso 3, Col. Tequisquiapan, C.P. 78230, San Luis PotosÍ",Directorio OIM
478,478.0,Cruz Roja Estatal San Luis Potosí,Salud,22.1442525,-100.9763515,"22.1442525, -100.9763515",OSC / ONG,"Calz. Guadalupe 540, Barrio de San Miguelito C.P.78330, San Luis Potosí",Directorio OIM
47,47.0,Oficina de la Comisión Nacional de los Derechos Humanos,CNDH,22.14282,-101.0020526,"22.14282, -101.00205257310282",OSC / ONG,"Calle Valentín Gama 865, Col. Las Águilas C.P. 78260, San Luis Potosí.",Directorio OIM
1361,1361.0,DIF Estatal San Luis Potosí,DIF,22.1414537,-100.9845334,"22.1414537, -100.9845333963079",GOB,"Fernando Torres 500, Col. Jardín, C.P. 78270, San Luis Potosí, S.L.P.",Directorio OIM
528,528.0,Casa Hogar “Inmaculada Concepción”,Centro de Asistencia Social,22.131201,-100.9062281,"22.131201, -100.9062281",OSC / ONG,"3ª Privada Bahía Blanca 315-A, Fracc. Las Palmas. San Luis Potosí.",Directorio OIM
123,123.0, Centro Crecer San Francisco De Los Romo ,Centros de Atención Social,22.0741242,-102.2701389,"22.0741242, -102.2701389",OSC / ONG,"Av. México esquina Venezuela Fracc. San José Buenavista,Aguascalientes, Aguascalientes",redes
527,527.0,Casa Hogar “BETESDA”,Centro de Asistencia Social,22.018423,-99.0146463,"22.018423, -99.0146463",OSC / ONG,"Cascada 100, esq. Cielo, Col. Garita San Luis Potosí.",Directorio OIM
124,124.0, Centro Crecer San Marcos ,Centros de Atención Social,21.9989758,-102.1995373,"21.9989758, -102.1995373",OSC / ONG,"Av. Aguascalientes #604 Col. San Marcos,Aguascalientes, Aguascalientes",redes
125,125.0, SEMIGRANTE (Tiquicheo) ,Centros de Atención Social,21.9864731,-99.0175071,"21.9864731, -99.0175071",OSC / ONG,"Guerrero S/N, Colonia Centro, C.P. 61370,Tiquicheo, Michoacán",redes
126,126.0, Centro Crecer José María Matamoros ,Centros de Atención Social,21.9641777,-102.3496074,"21.9641777, -102.3496074",OSC / ONG,"Matamoros #704 Centro Jesús María,Aguascalientes, Aguascalientes",redes
127,127.0, Centro Crecer Rincón De Romos ,Centros de Atención Social,21.96408705,-102.283281,"21.96408705, -102.2832810327379",OSC / ONG,"Fracc. Haciendas de San José del Rincón,Aguascalientes, Aguascalientes",redes
128,128.0, Centro Crecer Olivares Santana ,Centros de Atención Social,21.9615899,-102.2704338,"21.9615899, -102.2704338",OSC / ONG,"Benjamín de la Mora S/N Fracc. Olivares Santana,Aguascalientes, Aguascalientes",redes
581,581.0,INSTITUTO NACIONAL DE MIGRACIÓN - Aguascalientes,INM,21.9499344,-102.3339839,"21.9499344, -102.3339839",GOB,"Boulevard Lic. Miguel de la Madrid Hurtado 2790 Interior 15, Col. Corral de Barrancos, C.P. 20900, Jesús María, Aguascalientes.",Directorio OIM
665,665.0,Instituto Nacional de Migración ,Centros de Atención Social,21.9400366,-102.3264611,"21.9400366, -102.3264611",OSC / ONG,,ACNUR servicios
