"ciudad","tipo","name","description","geometry_str","Tipo","Name","Description","timestamp","begin","end","altitudeMode","tessellate","extrude","visibility","drawOrder","icon","descripci__n","Metro_cercano","Tel__fono","Horario","Descripci__n","Horario_atenci__n","Descrici__n"
NA,NA,NA,"Consultas médicas, consulta dental y consejerías psicológicas, para personas en condición de riesgo y vulnerabilidad, VIH-SIDA y adicción a drogas, violencia y temas asociados.<br><br>656 611 3792<br><br>Martes y jueves de 10:00 am a 5:00 pm.<br>Lunes, miércoles y viernes de 10:00 am a 8:00 pm.","c(-106.4600405, 31.7340454, 0)","Salud","Programa Compañeros, A.C.",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Atención médica, urgencias, hospitalización, terapia intensiva (neonatal y adultos) laboratorio clínico, imagenología (RX, US, tomografía) ambulancias, consulta general y especialidades.<br><br>656 616 5089<br><br> 24 horas.","c(-106.4474724, 31.74107, 0)","Salud","Cruz Roja Mexicana",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Servicio de atención integral a pacientes con VIH-sida.<br><br>656 613 5510 ext. 150<br><br>Lunes a viernes, 8:00 am a 2:00 pm.","c(-106.4528323, 31.7370169, 0)","Salud","(CAPASITS) Centro Ambulatorio para la Prevención y Atención del Sida e
Infecciones de Transmisión Sexual ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Atención médica para hospitalización (emergencias).<br><br>656 173 0700<br><br>24 horas.","c(-106.4562579, 31.7380543, 0)","Salud","Hospital General",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Consulta externa, urgencias, servicios de ginecología, obstetricia, y oncología para mujeres.<br><br>656 432 3293<br><br>24 horas.","c(-106.4527362, 31.7368422, 0)","Salud","Hospital de la Mujer",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Investigación de casos donde la víctima sea mujer, delitos sexuales, violencia familiar, incumplimiento de pensión alimenticia, homicidio a mujeres por razón de género y reportes de ausencia.<br><br>656 629 3300 ext. 56800 /<br>56810 / 56801<br><br>Lunes a domingo, 8:00 am a 8:00 pm.","c(-106.474066, 31.7169675, 0)","Derechos Humanos / Justicia","Fiscalía Especializada en Atención a
Mujeres Víctimas del Delito por
Razones de Género.",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Acceso a la justicia mediante el seguimiento de denuncias relacionadas con delitos contra la paz y seguridad de las personas, delitos sexuales, personas desaparecidas, robos, riesgos o daños a la integridad física y extorsiones. <br><br>656 629 3300 ext. 56499<br><br>24 horas.","c(-106.461768, 31.711959, 0)","Derechos Humanos / Justicia","Fiscalia General del Estado de Chihuahua Zona Norte",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"El IFDP ofrece orientación y asistencia legal gratuita, así como asesoría en el procedimiento ante COMAR.<br><br>656 227 2600 ext. 1219 y 1220<br><br>Lunes a viernes, 9:00 am a 6:00 pm.","c(-106.4267678, 31.6671011, 0)","Derechos Humanos / Justicia","(IFDP) Instituto Federal de Defensoría
Pública",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Asesoría y canalización a otras dependencias de gobierno para poder generar el CURP, seguro social, RFC y Carta de Antecedentes No Penales<br><br>656 737 0000 ext. 70460 <br><br>Lunes a viernes, 8:00 am a 3:00 pm.","c(-106.485, 31.74652, 0)","Derechos Humanos / Justicia","Dirección Municipal de Derechos
Humanos",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Protección, defensa, observancia y promoción de derechos humanos. Recepción de quejas relacionadas con actuaciones incorrectas de funcionarios municipales y estatales. <br><br>656 251 9750<br><br>Lunes a viernes, 9:00 am a 7:00 pm.","c(-106.4469876, 31.7318124, 0)","Derechos Humanos / Justicia","Comisión Estatal de los Derechos Humanos",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Promoción, difusión y divulgación en materia de derechos humanos, en especial ante la perpetración de abusos por parte de funcionarios federales.<br><br>656 227 7150<br><br>Lunes a viernes, 9:00 am a 2:30 pm y de<br>5:00 pm a 6:30 pm.","c(-106.434451, 31.7267717, 0)","Derechos Humanos / Justicia","Comision Nacional De Los Derechos Humanos",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Espacio para realizar trámites migratorios incluyendo presentar la solicitud de condición de refugiado y solicitar las tarjetas de residencia o visitante.<br><br>656 611 7520 ext. 8 290 206<br><br>Lunes a viernes, 9:00 am a 1:00 pm.","c(-106.453061, 31.7620471, 0)","Instituciones Públicas y Consular","Instituto Nacional de Migración",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Gestión de servicios integrales: afiliación al sistema salud, atención médica de primer nivel, bolsa de empleo y expedición carta de no antecedentes penales, gestión de espacios humanitarios, contacto con familiares y cobro de remesas.<br><br>656 629 3300 ext. 55179<br><br>Lunes a viernes 9:00 am a 5:00 pm.","c(-106.4862424, 31.7463729, 0)","Instituciones Públicas y Consular","(COESPO/CAIM) Consejo Estatal de
Población/ Centro de Atención a
Migrantes",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Brindan talleres de autoempleo,artes, deportes y espacios de reuniones comunitarias. Acude a la oficina para ubicar el más cercano a tu domicilio.<br><br>656 616 5360<br><br>Lunes a viernes , 9:00am a 3:00 pm.","c(-106.4262384, 31.68701, 0)","Instituciones Públicas y Consular","Centros de Servicios Comunitarios
Integrados del Estado",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Servicios para nacionales de El Salvador; expedición de pasaporte, constancias de identidad, partidas de nacimiento, ficha de DUI, autorizaciones, poderes, asesoría migratoria y jurídica.<br><br>656 477 3088<br><br>Lunes a viernes, 9:00 am a 5:00 pm.","c(-106.4530285, 31.7466729, 0)","Instituciones Públicas y Consular","Consulado de la República de
El Salvador ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Brinda atención psicológica, jurídica, trabajo social a mujeres e hijos e hijas en situación vulnerable.<br><br>656 629 3300 ext. 55240 y 55242<br><br>Lunes a viernes, 9:00 am a 7:30 pm.","c(-106.4729463, 31.7384015, 0)","Mujeres","Instituto Chihuahuense de la Mujer | (CAVIM) Centro de Atención a la Violencia Contra Las Mujeres",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Ofrece atención psicológica, asesoría jurídica y trabajo social a mujeres en situación vulnerable.<br><br>656 611 4078<br><br>Lunes a viernes, 8:00 am a 5:00 pm. Sábados,<br>9:00 am a 2:00 pm.","c(-106.4833167, 31.7385499, 0)","Mujeres","Instituto Municipal de las Mujeres",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Atención psicológica, legal y trabajo social a mujeres niños, niñas y adolescentes en situación vulnerable.<br><br>656 407 7947 / 656 407 7952<br><br>Martes a sábado, 9:00 am a 5:00 pm","c(-106.4382024, 31.6748665, 0)","Mujeres","Sin Violencia A.C.",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Ofrece asistencia e información a las usuarias, así como orientación en las diversas necesidades legales, asesoría jurídica penal y familiar, canalización a otras instituciones<br>de asistencia social.<br><br>656 629 3300 ext. 56800 y 56829<br><br>Lunes a viernes, 8:30 am a 3:00 pm. Sábado,<br>domingo y días festivos, 8:30 am a 7:30 pm.","c(-106.4740338, 31.7166914, 0)","Mujeres","Centro de Justicia para las Mujeres",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Promueve el desarrollo integral de la familia a través de programas para jóvenes, niñas y niños. Asistencia social, psicológica y albergue.<br><br>656 616 6966<br><br>Lunes a viernes, 8:00 am a 3:00 pm.","c(-106.4545877, 31.7514626, 0)","Niñez","DIF Municipal Ciudad Juárez",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Revalidación, certificación de títulos educativos y buscar espacios a nivel de educación básica para niños y niñas que así lo requieran.<br><br>656 629 3300 Ext. 55436 <br><br>Lunes a viernes, 8:00 am a 3:00 pm.","c(-106.4523911, 31.7501227, 0)","Educación","Subsecretaría de Educación y Deporte 
",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Facilitar la vinculación de empleo entre oferentes y demandantes de empleo, orientar a los buscadores de empleo y apoyar su calificación. <br><br>656 629 3300 ext. 55409<br><br>Lunes a viernes, de 9:00 am a 3:00 pm.","c(-106.4598942, 31.7105772, 0)","Empleo","Servicio Nacional de Empleo",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Asesoría legal y trámites migratorios, orientación sobre alojamiento y albergues en la ciudad, canalización y gestión médica, vinculación laboral y programas de asistencia. <br><br>656 321 3351 / 656 300 8007 /<br>656 961 822<br><br>Martes y viernes, 10:00 am a 4:00 pm","c(-106.4865396, 31.7393088, 0)","Organizaciones de la Sociedad Civil","Red Binacional de Apoyo Humanitario / (CLINIC) Catholic Legal Immigration
Network, Inc. ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Asesoría y representación legal para procesos de regularización migratoria en México y refugio. Gestoría social para acceso a derechos. Terapia psicológica.<br><br>656 614 7150<br><br>Lunes a viernes, 9:00 am a 5.00 pm.","c(-106.4845033, 31.7443272, 0)","Organizaciones de la Sociedad Civil","(DHIA) Derechos Humanos Integrales
 en Acción A.C",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Asistencia legal para solicitantes de asilo en EEUU y solicitantes de refugio en México.<br><br>656 685 1946<br><br>Lunes a viernes, 9:00 am a 5:00 pm","c(-106.4457926, 31.7415452, 0)","Organizaciones de la Sociedad Civil","(HIAS) Hebrew Immigrant Aid Society",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Servicio de transporte vía aérea a nivel nacional.<br><br>656 478 7000<br><br> Lunes a domingo, 24hrs","c(-106.435702, 31.635723, 0)","Transporte","Aeropuerto Internacional de Ciudad Juárez",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Servicio de transporte estatales y nacionales vía terrestre.<br><br>656 610 7083<br><br> Lunes a domingo, 24hrs.","c(-106.4373521, 31.6922602, 0)","Transporte","Central de Autobuses Ciudad Juarez",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"T. 	922 115 9441 <br>Lunes a domingo, 9:00 a.m. -7:00 p.m. ","c(-94.4269147, 18.1206146, 0)","Albergue y Alimentación","Casa del Migrante Movilidad Humana de la Diócesis de Coatzacoalcos. ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"T. 921 238 2762 <br>Lunes a domingo, 9:00 a.m. -7:00 p.m. ","c(-94.457643, 18.1389263, 0)","Albergue y Alimentación","Albergue Santa Faustina Kowalska",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"AI interior dei Poder Judicial de la Federación <br><br>T.	 921 211 4300 Ext. 1279 <br><br>Lunes a viernes, 10:00 a.m. -3:00 p.m","c(-94.5171166, 18.1394799, 0)","Justicia","Instituto Federal de la Defensoría Pública (IFDP)",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"T. 921 236 4083 <br>Lunes a viernes, 9:00 a.m. -3:00 p.m ","c(-94.4532977, 18.1297595, 0)","Niñez","Procuraduría Municipal de Protección a Ninas, Ninos y Adolescentes ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"T. 921 121 00 Ext. 2438 <br><br> Lunes a viernes, 8:30a.m. -4:00p.m.","c(-94.417606, 18.1469732, 0)","Mujeres","Instituto Municipal de la Mujer",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"T. 924 244 0941<br><br>Lunes a viernes, 9:00 a.m. -5:00 p.m","c(-94.4427517, 18.1462659, 0)","Mujeres","Movimiento de Asistencia a la Mujer Veracruzana A.C.",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"T. 921 212 7211 <br><br>Lunes a viernes, 9:00 a.m. - 3:00 p.m. y 4:00 - 6:00 p.m. <br><br>Se recomienda e/ uso de zopato cerrado o industrial. ","c(-94.4201366, 18.1390408, 0)","Instituciones Públicas","Sub-Delegación dei Instituto Nacional de Migración, Oficina de Regulación Migratoria. ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"T. 921 212 4212 <br>24 hrs. ","c(-94.4243161, 18.145159, 0)","Salud","Hospital Regional de Coatzacoalcos Dr. Valentin Gomez Farias",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"T.	 921 214 0405 <br>24 hrs. ","c(-94.4358342, 18.1376467, 0)","Salud","Cruz Roja Mexicana Delegación Coatzacoalcos",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"T. 921 212 3263 <br><br>Lunes a viernes, 7:00 a.m. -9:00 p.m","c(-94.4240998, 18.1454887, 0)","Salud","Centro Ambulatorio para la Prevención y Atención en SIDA e Infecciones de Transmisión Sexual (CAPASITS)",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"T. 	921 212 9889 1 24 hrs. ","c(-94.4447862, 18.1208153, 0)","Transporte","Central de autobuses de Coatzacoalcos ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"T.921 212 9125 y 921 212 5258 <br><br>Lunes a viernes, 9:00 a.m. - 6:00 p.m. ","c(-94.419073, 18.1462695, 0)","Derechos Humanos","Comisión Estatal de los Derechos Humanos",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Centro de acogida para personas sin hogar.<br><br>Calz. de las Palmas 76, Rincón de La Agua Azul. Guadalajara <br><br>Tel: 33 3562 3572","c(-103.3487582, 20.6577948, 0)","Albergue / Alimentación / Compras","Centro de Atención y Desarrollo Integral para personas en Situación de Indigencia (Cadipsi)",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Constitución 350, Cerro del Cuatro. San Pedro Tlaquepaque<br><br>Tel: 33 1338 8209","c(-103.3498476, 20.6014841, 0)","Albergue / Alimentación / Compras","La Casa Del Migrante Cerro Del Cuarto",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Abierto las 24 hrs.<br><br>Constitución 300, Cerro del Cuatro. San Pedro Tlaquepaque<br><br>Tel: 33 3575 1475","c(-103.3495971, 20.6012698, 0)","Albergue / Alimentación / Compras","Albergue para Migrantes El Refugio",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Dotación de 2 despensas mensuales, con frutas, verduras, cereales, lácteos y productos industrializados. <br><br>Lunes a viernes 8 a 16:30 hrs., sábados 8 a 13:30 hrs.<br><br>Matriz: Pichón 1147. Col. Morelos. Guadalajara.<br><br>Requisitos: Identificación oficial, CURP de todos los integrantes de la familia y comprobante de domicilio.","c(-103.3550738, 20.6559302, 0)","Albergue / Alimentación / Compras","Banco Diocesano de Alimentos ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Sede: Comité Operativo del Banco Diocesano de Alimentos: San Salvador 1983, entre Av. Cruz del Sur y Belice, Col. Jardines de la Cruz, Guadalajara. <br><br>Tel: 33 3810 6595.<br><br>Mail: contacto@bdalimentos.org<br><br>Requisitos: Identificación oficial, CURP de todos los integrantes de la familia y comprobante de domicilio.","c(-103.3742175, 20.6509774, 0)","Albergue / Alimentación / Compras","Comite Operativo del Banco Diocesano de Alimentos ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Librería, presentaciones de música, foros, eco-tianguis. Martes a sábado 10 a 20:30 hrs. Domingo 10 a 18 hrs.<br><br>Av. Juárez 638, Colonia Centro. Guadalajara. <br><br>Tel: 33 3030 1350.","c(-103.3532585, 20.6752641, 0)","Deporte y Cultura / Turismo / Compras","Ex Convento Del Carmen",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Exposición permanente sobre la cultura del mariachi, biblioteca, ciclos de arte y cine.<br><br>Lunes a viernes 10 a 18 hrs.<br><br>Av. Constituyentes 21, entre Av. 16 de septiembre y la Calzada Independencia. Guadalajara.<br><br>Tel: 33 3030 9783 y 33 3030 9782.","c(-103.349376, 20.662189, 0)","Deporte y Cultura / Turismo / Compras","Casa de la Cultura Jalisciense “Agustín Yáñez”",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Exhibiciones de fotografía, dibujo, conciertos, conferencias.<br><br>Martes a sábado 10 a 18 hrs. Domingo 10 a 15 hrs.<br><br>Aurelio Aceves 27 Colonia. Arcos Vallarta. Guadalajara.<br><br>Tel: 33 3616 8329.","c(-103.3854239, 20.6740429, 0)","Deporte y Cultura / Turismo / Compras","Casa Taller Jose Clemente Orozco",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Exposiciones de arte infantil, dibujo, escultura, guitarra, artesanías, conferencias sobre cultura mexicana, enseñanza de lenguas indígenas, edición de libros en lenguas indígenas.<br><br>San Felipe 730, Col. Centro. Guadalajara.<br><br>Tel: 33 3825 1356.","c(-103.3547946, 20.6794785, 0)","Deporte y Cultura / Turismo / Compras","Cultural Centenario",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Pintura al óleo y acrílico, dibujo artístico, técnicas mixtas, acuarela, grabado, figura humana, escultura, creativarte, pintura, circo y malabares, danza folklórica.<br><br>Lunes a viernes 9 a 15 hrs.<br><br>Av. Chaco 3200, Bosque de Los Colomos, Col. Providencia. Guadalajara.<br><br>Tel: 33 3642 0132 y 33 3641 7633.","c(-103.3907775, 20.7052498, 0)","Deporte y Cultura / Turismo / Compras","Centro Cultural Casa Colomos",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Dibujo artístico, pintura, creatividad artística, guitarra acústica, teatro, círculo de lectura, taller de crónica, huertos familiares. <br><br>Lunes a viernes de 9 a 21 hrs., sábado 9 a 17 hrs.<br><br>Río de la Barca s/n esq. Río Mascota, Col. Atlas. Guadalajara.<br><br>Tel: 33 1201 8710.","c(-103.3282931, 20.6446176, 0)","Deporte y Cultura / Turismo / Compras","Centro Cultural Atlas",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
